"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Franklin County, OH"	"39049"	148	1291981	11.4553
	"Fulton County, OH"	"39051"	Suppressed	42289	Suppressed
	"Gallia County, OH"	"39053"	Suppressed	29973	Suppressed
	"Geauga County, OH"	"39055"	Suppressed	93918	Suppressed
	"Greene County, OH"	"39057"	Suppressed	166752	Suppressed
	"Guernsey County, OH"	"39059"	Suppressed	39093	Suppressed
	"Hamilton County, OH"	"39061"	89	813822	10.9361
	"Hancock County, OH"	"39063"	Suppressed	75754	Suppressed
	"Hardin County, OH"	"39065"	Suppressed	31364	Suppressed
	"Harrison County, OH"	"39067"	Suppressed	15216	Suppressed
	"Henry County, OH"	"39069"	Suppressed	27185	Suppressed
	"Highland County, OH"	"39071"	Suppressed	42971	Suppressed
	"Hocking County, OH"	"39073"	Suppressed	28474	Suppressed
	"Holmes County, OH"	"39075"	Suppressed	43957	Suppressed
	"Huron County, OH"	"39077"	Suppressed	58494	Suppressed
	"Jackson County, OH"	"39079"	Suppressed	32449	Suppressed
	"Jefferson County, OH"	"39081"	Suppressed	66359	Suppressed
	"Knox County, OH"	"39083"	Suppressed	61261	Suppressed
	"Lake County, OH"	"39085"	Suppressed	230117	Suppressed
	"Lawrence County, OH"	"39087"	10	60249	Unreliable
	"Licking County, OH"	"39089"	Suppressed	173448	Suppressed
	"Logan County, OH"	"39091"	Suppressed	45325	Suppressed
	"Lorain County, OH"	"39093"	15	307924	Unreliable
	"Lucas County, OH"	"39095"	41	430887	9.5153
	"Madison County, OH"	"39097"	Suppressed	44036	Suppressed
	"Mahoning County, OH"	"39099"	30	229796	13.0551
	"Marion County, OH"	"39101"	Suppressed	64967	Suppressed
	"Medina County, OH"	"39103"	Suppressed	178371	Suppressed
	"Meigs County, OH"	"39105"	Suppressed	23080	Suppressed
	"Mercer County, OH"	"39107"	Suppressed	40873	Suppressed
	"Miami County, OH"	"39109"	Suppressed	105122	Suppressed
	"Monroe County, OH"	"39111"	Suppressed	13946	Suppressed
	"Montgomery County, OH"	"39113"	49	531542	9.2185
	"Morgan County, OH"	"39115"	Suppressed	14709	Suppressed
	"Morrow County, OH"	"39117"	Suppressed	34994	Suppressed
	"Muskingum County, OH"	"39119"	Suppressed	86149	Suppressed
	"Noble County, OH"	"39121"	Suppressed	14406	Suppressed
	"Ottawa County, OH"	"39123"	Suppressed	40657	Suppressed
	"Paulding County, OH"	"39125"	Suppressed	18845	Suppressed
	"Perry County, OH"	"39127"	Suppressed	36024	Suppressed
	"Pickaway County, OH"	"39129"	Suppressed	57830	Suppressed
	"Pike County, OH"	"39131"	Suppressed	28270	Suppressed
	"Portage County, OH"	"39133"	Suppressed	162277	Suppressed
	"Preble County, OH"	"39135"	Suppressed	41120	Suppressed
	"Putnam County, OH"	"39137"	Suppressed	33878	Suppressed
	"Richland County, OH"	"39139"	Suppressed	120589	Suppressed
	"Ross County, OH"	"39141"	Suppressed	77313	Suppressed
	"Sandusky County, OH"	"39143"	Suppressed	59195	Suppressed
	"Scioto County, OH"	"39145"	Suppressed	75929	Suppressed
	"Seneca County, OH"	"39147"	Suppressed	55243	Suppressed
	"Shelby County, OH"	"39149"	Suppressed	48759	Suppressed
	"Stark County, OH"	"39151"	31	372542	8.3212
	"Summit County, OH"	"39153"	53	541228	9.7925
	"Trumbull County, OH"	"39155"	17	200380	Unreliable
	"Tuscarawas County, OH"	"39157"	Suppressed	92297	Suppressed
	"Union County, OH"	"39159"	Suppressed	56741	Suppressed
	"Van Wert County, OH"	"39161"	Suppressed	28217	Suppressed
	"Vinton County, OH"	"39163"	Suppressed	13092	Suppressed
	"Warren County, OH"	"39165"	Suppressed	228882	Suppressed
	"Washington County, OH"	"39167"	Suppressed	60418	Suppressed
	"Wayne County, OH"	"39169"	Suppressed	116038	Suppressed
	"Williams County, OH"	"39171"	Suppressed	36784	Suppressed
	"Wood County, OH"	"39173"	Suppressed	130492	Suppressed
	"Wyandot County, OH"	"39175"	Suppressed	22029	Suppressed
	"Adair County, OK"	"40001"	Suppressed	21909	Suppressed
	"Alfalfa County, OK"	"40003"	Suppressed	5907	Suppressed
	"Atoka County, OK"	"40005"	Suppressed	13887	Suppressed
	"Beaver County, OK"	"40007"	Suppressed	5315	Suppressed
	"Beckham County, OK"	"40009"	Suppressed	21793	Suppressed
	"Blaine County, OK"	"40011"	Suppressed	9498	Suppressed
	"Bryan County, OK"	"40013"	Suppressed	46319	Suppressed
	"Caddo County, OK"	"40015"	Suppressed	29173	Suppressed
	"Canadian County, OK"	"40017"	Suppressed	139926	Suppressed
	"Carter County, OK"	"40019"	Suppressed	48190	Suppressed
	"Cherokee County, OK"	"40021"	Suppressed	48888	Suppressed
	"Choctaw County, OK"	"40023"	Suppressed	14863	Suppressed
	"Cimarron County, OK"	"40025"	Suppressed	2154	Suppressed
	"Cleveland County, OK"	"40027"	12	279641	Unreliable
	"Coal County, OK"	"40029"	Suppressed	5642	Suppressed
	"Comanche County, OK"	"40031"	11	121526	Unreliable
	"Cotton County, OK"	"40033"	Suppressed	5823	Suppressed
	"Craig County, OK"	"40035"	Suppressed	14327	Suppressed
	"Creek County, OK"	"40037"	Suppressed	71704	Suppressed
	"Custer County, OK"	"40039"	Suppressed	28800	Suppressed
	"Delaware County, OK"	"40041"	Suppressed	42602	Suppressed
	"Dewey County, OK"	"40043"	Suppressed	4878	Suppressed
	"Ellis County, OK"	"40045"	Suppressed	3966	Suppressed
	"Garfield County, OK"	"40047"	Suppressed	61581	Suppressed
	"Garvin County, OK"	"40049"	Suppressed	27909	Suppressed
	"Grady County, OK"	"40051"	Suppressed	54943	Suppressed
	"Grant County, OK"	"40053"	Suppressed	4395	Suppressed
	"Greer County, OK"	"40055"	Suppressed	5843	Suppressed
	"Harmon County, OK"	"40057"	Suppressed	2689	Suppressed
	"Harper County, OK"	"40059"	Suppressed	3808	Suppressed
	"Haskell County, OK"	"40061"	Suppressed	12763	Suppressed
	"Hughes County, OK"	"40063"	Suppressed	13302	Suppressed
	"Jackson County, OK"	"40065"	Suppressed	25125	Suppressed
	"Jefferson County, OK"	"40067"	Suppressed	6183	Suppressed
	"Johnston County, OK"	"40069"	Suppressed	11060	Suppressed
	"Kay County, OK"	"40071"	Suppressed	44544	Suppressed
	"Kingfisher County, OK"	"40073"	Suppressed	15669	Suppressed
	"Kiowa County, OK"	"40075"	Suppressed	8893	Suppressed
	"Latimer County, OK"	"40077"	Suppressed	10411	Suppressed
	"Le Flore County, OK"	"40079"	Suppressed	49731	Suppressed
	"Lincoln County, OK"	"40081"	Suppressed	35142	Suppressed
	"Logan County, OK"	"40083"	Suppressed	46784	Suppressed
	"Love County, OK"	"40085"	Suppressed	10034	Suppressed
	"McClain County, OK"	"40087"	Suppressed	39343	Suppressed
	"McCurtain County, OK"	"40089"	Suppressed	32808	Suppressed
	"McIntosh County, OK"	"40091"	Suppressed	19742	Suppressed
	"Major County, OK"	"40093"	Suppressed	7693	Suppressed
	"Marshall County, OK"	"40095"	Suppressed	16434	Suppressed
	"Mayes County, OK"	"40097"	Suppressed	40921	Suppressed
	"Murray County, OK"	"40099"	Suppressed	13853	Suppressed
	"Muskogee County, OK"	"40101"	Suppressed	69086	Suppressed
	"Noble County, OK"	"40103"	Suppressed	11277	Suppressed
	"Nowata County, OK"	"40105"	Suppressed	10306	Suppressed
	"Okfuskee County, OK"	"40107"	Suppressed	12140	Suppressed
	"Oklahoma County, OK"	"40109"	92	787958	11.6757
	"Okmulgee County, OK"	"40111"	Suppressed	38930	Suppressed
	"Osage County, OK"	"40113"	Suppressed	47233	Suppressed
	"Ottawa County, OK"	"40115"	Suppressed	31312	Suppressed
	"Pawnee County, OK"	"40117"	Suppressed	16472	Suppressed
	"Payne County, OK"	"40119"	Suppressed	81575	Suppressed
	"Pittsburg County, OK"	"40121"	Suppressed	44184	Suppressed
	"Pontotoc County, OK"	"40123"	Suppressed	38224	Suppressed
	"Pottawatomie County, OK"	"40125"	Suppressed	72226	Suppressed
	"Pushmataha County, OK"	"40127"	Suppressed	11173	Suppressed
	"Roger Mills County, OK"	"40129"	Suppressed	3716	Suppressed
	"Rogers County, OK"	"40131"	Suppressed	91444	Suppressed
	"Seminole County, OK"	"40133"	Suppressed	24878	Suppressed
	"Sequoyah County, OK"	"40135"	Suppressed	41252	Suppressed
	"Stephens County, OK"	"40137"	Suppressed	43332	Suppressed
	"Texas County, OK"	"40139"	Suppressed	20900	Suppressed
	"Tillman County, OK"	"40141"	Suppressed	7433	Suppressed
	"Tulsa County, OK"	"40143"	77	646266	11.9146
	"Wagoner County, OK"	"40145"	Suppressed	78657	Suppressed
	"Washington County, OK"	"40147"	Suppressed	51932	Suppressed
	"Washita County, OK"	"40149"	Suppressed	11134	Suppressed
	"Woods County, OK"	"40151"	Suppressed	9031	Suppressed
	"Woodward County, OK"	"40153"	Suppressed	20459	Suppressed
	"Baker County, OR"	"41001"	Suppressed	16054	Suppressed
	"Benton County, OR"	"41003"	Suppressed	90951	Suppressed
	"Clackamas County, OR"	"41005"	Suppressed	412672	Suppressed
	"Clatsop County, OR"	"41007"	Suppressed	39182	Suppressed
	"Columbia County, OR"	"41009"	Suppressed	51782	Suppressed
	"Coos County, OR"	"41011"	Suppressed	63888	Suppressed
	"Crook County, OR"	"41013"	Suppressed	23123	Suppressed
	"Curry County, OR"	"41015"	Suppressed	22669	Suppressed
	"Deschutes County, OR"	"41017"	Suppressed	186875	Suppressed
	"Douglas County, OR"	"41019"	Suppressed	109405	Suppressed
	"Gilliam County, OR"	"41021"	Suppressed	1855	Suppressed
	"Grant County, OR"	"41023"	Suppressed	7190	Suppressed
	"Harney County, OR"	"41025"	Suppressed	7289	Suppressed
	"Hood River County, OR"	"41027"	Suppressed	23377	Suppressed
	"Jackson County, OR"	"41029"	Suppressed	217479	Suppressed
	"Jefferson County, OR"	"41031"	Suppressed	23758	Suppressed
	"Josephine County, OR"	"41033"	Suppressed	86352	Suppressed
	"Klamath County, OR"	"41035"	Suppressed	66935	Suppressed
	"Lake County, OR"	"41037"	Suppressed	7863	Suppressed
	"Lane County, OR"	"41039"	Suppressed	374748	Suppressed
	"Lincoln County, OR"	"41041"	Suppressed	48920	Suppressed
	"Linn County, OR"	"41043"	Suppressed	125047	Suppressed
	"Malheur County, OR"	"41045"	Suppressed	30480	Suppressed
	"Marion County, OR"	"41047"	16	341286	Unreliable
	"Morrow County, OR"	"41049"	Suppressed	11166	Suppressed
	"Multnomah County, OR"	"41051"	33	807555	4.0864
	"Polk County, OR"	"41053"	Suppressed	83696	Suppressed
	"Sherman County, OR"	"41055"	Suppressed	1758	Suppressed
	"Tillamook County, OR"	"41057"	Suppressed	26690	Suppressed
	"Umatilla County, OR"	"41059"	Suppressed	76985	Suppressed
	"Union County, OR"	"41061"	Suppressed	26222	Suppressed
	"Wallowa County, OR"	"41063"	Suppressed	7051	Suppressed
	"Wasco County, OR"	"41065"	Suppressed	26437	Suppressed
	"Washington County, OR"	"41067"	Suppressed	588957	Suppressed
	"Wheeler County, OR"	"41069"	Suppressed	1357	Suppressed
	"Yamhill County, OR"	"41071"	Suppressed	105722	Suppressed
	"Adams County, PA"	"42001"	Suppressed	102336	Suppressed
	"Allegheny County, PA"	"42003"	102	1223048	8.3398
	"Armstrong County, PA"	"42005"	Suppressed	65642	Suppressed
	"Beaver County, PA"	"42007"	Suppressed	166140	Suppressed
	"Bedford County, PA"	"42009"	Suppressed	48480	Suppressed
	"Berks County, PA"	"42011"	19	417854	Unreliable
	"Blair County, PA"	"42013"	Suppressed	123457	Suppressed
	"Bradford County, PA"	"42015"	Suppressed	60853	Suppressed
	"Bucks County, PA"	"42017"	10	628341	Unreliable
	"Butler County, PA"	"42019"	Suppressed	187108	Suppressed
	"Cambria County, PA"	"42021"	11	133054	Unreliable
	"Cameron County, PA"	"42023"	Suppressed	4592	Suppressed
	"Carbon County, PA"	"42025"	Suppressed	63853	Suppressed
	"Centre County, PA"	"42027"	Suppressed	162660	Suppressed
	"Chester County, PA"	"42029"	Suppressed	519293	Suppressed
	"Clarion County, PA"	"42031"	Suppressed	38458	Suppressed
	"Clearfield County, PA"	"42033"	Suppressed	79685	Suppressed
	"Clinton County, PA"	"42035"	Suppressed	38998	Suppressed
	"Columbia County, PA"	"42037"	Suppressed	65932	Suppressed
	"Crawford County, PA"	"42039"	Suppressed	86159	Suppressed
	"Cumberland County, PA"	"42041"	Suppressed	250066	Suppressed
	"Dauphin County, PA"	"42043"	23	275710	8.3421
	"Delaware County, PA"	"42045"	51	564696	9.0314
	"Elk County, PA"	"42047"	Suppressed	30197	Suppressed
	"Erie County, PA"	"42049"	12	274541	Unreliable
	"Fayette County, PA"	"42051"	Suppressed	131504	Suppressed
	"Forest County, PA"	"42053"	Suppressed	7297	Suppressed
	"Franklin County, PA"	"42055"	Suppressed	154234	Suppressed
	"Fulton County, PA"	"42057"	Suppressed	14590	Suppressed
	"Greene County, PA"	"42059"	Suppressed	36770	Suppressed
	"Huntingdon County, PA"	"42061"	Suppressed	45491	Suppressed
	"Indiana County, PA"	"42063"	Suppressed	84953	Suppressed
	"Jefferson County, PA"	"42065"	Suppressed	43804	Suppressed
	"Juniata County, PA"	"42067"	Suppressed	24514	Suppressed
	"Lackawanna County, PA"	"42069"	Suppressed	210761	Suppressed
	"Lancaster County, PA"	"42071"	12	542903	Unreliable
	"Lawrence County, PA"	"42073"	Suppressed	87069	Suppressed
	"Lebanon County, PA"	"42075"	Suppressed	139754	Suppressed
	"Lehigh County, PA"	"42077"	18	366494	Unreliable
	"Luzerne County, PA"	"42079"	14	317343	Unreliable
	"Lycoming County, PA"	"42081"	15	113841	Unreliable
	"Mc Kean County, PA"	"42083"	Suppressed	41330	Suppressed
	"Mercer County, PA"	"42085"	Suppressed	111750	Suppressed
	"Mifflin County, PA"	"42087"	Suppressed	46388	Suppressed
	"Monroe County, PA"	"42089"	Suppressed	168046	Suppressed
	"Montgomery County, PA"	"42091"	12	826075	Unreliable
	"Montour County, PA"	"42093"	Suppressed	18272	Suppressed
	"Northampton County, PA"	"42095"	10	303405	Unreliable
	"Northumberland County, PA"	"42097"	Suppressed	92029	Suppressed
	"Perry County, PA"	"42099"	Suppressed	46127	Suppressed
	"Philadelphia County, PA"	"42101"	323	1580863	20.4319
	"Pike County, PA"	"42103"	Suppressed	55691	Suppressed
	"Potter County, PA"	"42105"	Suppressed	16802	Suppressed
	"Schuylkill County, PA"	"42107"	Suppressed	142569	Suppressed
	"Snyder County, PA"	"42109"	Suppressed	40801	Suppressed
	"Somerset County, PA"	"42111"	Suppressed	74501	Suppressed
	"Sullivan County, PA"	"42113"	Suppressed	6089	Suppressed
	"Susquehanna County, PA"	"42115"	Suppressed	40985	Suppressed
	"Tioga County, PA"	"42117"	Suppressed	40793	Suppressed
	"Union County, PA"	"42119"	Suppressed	44595	Suppressed
	"Venango County, PA"	"42121"	Suppressed	51762	Suppressed
	"Warren County, PA"	"42123"	Suppressed	39659	Suppressed
	"Washington County, PA"	"42125"	Suppressed	207298	Suppressed
	"Wayne County, PA"	"42127"	Suppressed	51205	Suppressed
	"Westmoreland County, PA"	"42129"	Suppressed	352627	Suppressed
	"Wyoming County, PA"	"42131"	Suppressed	27322	Suppressed
	"York County, PA"	"42133"	27	446078	6.0528
	"Bristol County, RI"	"44001"	Suppressed	48912	Suppressed
	"Kent County, RI"	"44003"	Suppressed	163760	Suppressed
	"Newport County, RI"	"44005"	Suppressed	83460	Suppressed
	"Providence County, RI"	"44007"	16	637357	Unreliable
	"Washington County, RI"	"44009"	Suppressed	126150	Suppressed
	"Abbeville County, SC"	"45001"	Suppressed	24722	Suppressed
	"Aiken County, SC"	"45003"	12	168179	Unreliable
	"Allendale County, SC"	"45005"	Suppressed	9002	Suppressed
	"Anderson County, SC"	"45007"	11	198759	Unreliable
	"Bamberg County, SC"	"45009"	Suppressed	14381	Suppressed
	"Barnwell County, SC"	"45011"	Suppressed	21345	Suppressed
	"Beaufort County, SC"	"45013"	Suppressed	186844	Suppressed
	"Berkeley County, SC"	"45015"	13	217937	Unreliable
	"Calhoun County, SC"	"45017"	Suppressed	14704	Suppressed
	"Charleston County, SC"	"45019"	49	401438	12.2061
	"Cherokee County, SC"	"45021"	Suppressed	57105	Suppressed
	"Chester County, SC"	"45023"	Suppressed	32301	Suppressed
	"Chesterfield County, SC"	"45025"	Suppressed	45948	Suppressed
	"Clarendon County, SC"	"45027"	Suppressed	34057	Suppressed
	"Colleton County, SC"	"45029"	Suppressed	37611	Suppressed
	"Darlington County, SC"	"45031"	14	67265	Unreliable
	"Dillon County, SC"	"45033"	Suppressed	30666	Suppressed
	"Dorchester County, SC"	"45035"	12	156456	Unreliable
	"Edgefield County, SC"	"45037"	Suppressed	26693	Suppressed
	"Fairfield County, SC"	"45039"	Suppressed	22607	Suppressed
	"Florence County, SC"	"45041"	19	138566	Unreliable
	"Georgetown County, SC"	"45043"	Suppressed	61607	Suppressed
	"Greenville County, SC"	"45045"	38	506837	7.4975
	"Greenwood County, SC"	"45047"	Suppressed	70355	Suppressed
	"Hampton County, SC"	"45049"	Suppressed	19602	Suppressed
	"Horry County, SC"	"45051"	21	333268	6.3012
	"Jasper County, SC"	"45053"	Suppressed	28458	Suppressed
	"Kershaw County, SC"	"45055"	Suppressed	65036	Suppressed
	"Lancaster County, SC"	"45057"	13	92550	Unreliable
	"Laurens County, SC"	"45059"	Suppressed	66848	Suppressed
	"Lee County, SC"	"45061"	Suppressed	17350	Suppressed
	"Lexington County, SC"	"45063"	24	290642	8.2576
	"McCormick County, SC"	"45065"	Suppressed	9545	Suppressed
	"Marion County, SC"	"45067"	Suppressed	31293	Suppressed
	"Marlboro County, SC"	"45069"	Suppressed	26825	Suppressed
	"Newberry County, SC"	"45071"	Suppressed	38488	Suppressed
	"Oconee County, SC"	"45073"	Suppressed	77270	Suppressed
	"Orangeburg County, SC"	"45075"	12	87476	Unreliable
	"Pickens County, SC"	"45077"	Suppressed	123479	Suppressed
	"Richland County, SC"	"45079"	46	411592	11.1761
	"Saluda County, SC"	"45081"	Suppressed	20452	Suppressed
	"Spartanburg County, SC"	"45083"	21	306854	6.8436
	"Sumter County, SC"	"45085"	10	106847	Unreliable
	"Union County, SC"	"45087"	Suppressed	27537	Suppressed
	"Williamsburg County, SC"	"45089"	Suppressed	31133	Suppressed
	"York County, SC"	"45091"	12	266439	Unreliable
	"Aurora County, SD"	"46003"	Suppressed	2738	Suppressed
	"Beadle County, SD"	"46005"	Suppressed	18157	Suppressed
	"Bennett County, SD"	"46007"	Suppressed	3454	Suppressed
	"Bon Homme County, SD"	"46009"	Suppressed	6984	Suppressed
	"Brookings County, SD"	"46011"	Suppressed	34255	Suppressed
	"Brown County, SD"	"46013"	Suppressed	39178	Suppressed
	"Brule County, SD"	"46015"	Suppressed	5312	Suppressed
	"Buffalo County, SD"	"46017"	Suppressed	1999	Suppressed
	"Butte County, SD"	"46019"	Suppressed	10107	Suppressed
	"Campbell County, SD"	"46021"	Suppressed	1379	Suppressed
	"Charles Mix County, SD"	"46023"	Suppressed	9428	Suppressed
	"Clark County, SD"	"46025"	Suppressed	3668	Suppressed
	"Clay County, SD"	"46027"	Suppressed	13990	Suppressed
	"Codington County, SD"	"46029"	Suppressed	28099	Suppressed
	"Corson County, SD"	"46031"	Suppressed	4203	Suppressed
	"Custer County, SD"	"46033"	Suppressed	8691	Suppressed
	"Davison County, SD"	"46035"	Suppressed	19704	Suppressed
	"Day County, SD"	"46037"	Suppressed	5521	Suppressed
	"Deuel County, SD"	"46039"	Suppressed	4281	Suppressed
	"Dewey County, SD"	"46041"	Suppressed	5835	Suppressed
	"Douglas County, SD"	"46043"	Suppressed	2931	Suppressed
	"Edmunds County, SD"	"46045"	Suppressed	3919	Suppressed
	"Fall River County, SD"	"46047"	Suppressed	6687	Suppressed
	"Faulk County, SD"	"46049"	Suppressed	2329	Suppressed
	"Grant County, SD"	"46051"	Suppressed	7061	Suppressed
	"Gregory County, SD"	"46053"	Suppressed	4226	Suppressed
	"Haakon County, SD"	"46055"	Suppressed	1943	Suppressed
	"Hamlin County, SD"	"46057"	Suppressed	5948	Suppressed
	"Hand County, SD"	"46059"	Suppressed	3277	Suppressed
	"Hanson County, SD"	"46061"	Suppressed	3423	Suppressed
	"Harding County, SD"	"46063"	Suppressed	1242	Suppressed
	"Hughes County, SD"	"46065"	Suppressed	17666	Suppressed
	"Hutchinson County, SD"	"46067"	Suppressed	7358	Suppressed
	"Hyde County, SD"	"46069"	Suppressed	1318	Suppressed
	"Jackson County, SD"	"46071"	Suppressed	3289	Suppressed
	"Jerauld County, SD"	"46073"	Suppressed	2028	Suppressed
	"Jones County, SD"	"46075"	Suppressed	936	Suppressed
	"Kingsbury County, SD"	"46077"	Suppressed	4952	Suppressed
	"Lake County, SD"	"46079"	Suppressed	12809	Suppressed
	"Lawrence County, SD"	"46081"	Suppressed	25429	Suppressed
	"Lincoln County, SD"	"46083"	Suppressed	56664	Suppressed
	"Lyman County, SD"	"46085"	Suppressed	3904	Suppressed
	"McCook County, SD"	"46087"	Suppressed	5499	Suppressed
	"McPherson County, SD"	"46089"	Suppressed	2426	Suppressed
